Survey Year,UNITID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Men's Team Recruiting Expenses,Women's Team Recruiting Expenses,Coed Team Recruiting Expenses
2010,216357,Thiel College,PA,NCAA Division III with football,,1,NCAA,479,387,866,0,0,
2010,157809,Thomas More College,KY,NCAA Division III with football,,1,NCAA,605,667,1272,17737,5153,
2010,152567,Trine University,IN,NCAA Division III with football,,1,NCAA,1215,463,1678,40119,10259,
2010,130590,Trinity College,CT,NCAA Division III with football,,1,NCAA,1124,1013,2137,15599,12185,
2010,229267,Trinity University,TX,NCAA Division III with football,,1,NCAA,1041,1146,2187,0,0,
2010,168148,Tufts University,MA,NCAA Division III with football,,1,NCAA,2595,2601,5196,7200,4740,0
2010,196866,Union College,NY,NCAA Division III with football,,1,NCAA,1181,1019,2200,91029,35523,
2010,144050,University of Chicago,IL,NCAA Division III with football,,1,NCAA,3049,2772,5821,49020,35898,
2010,153278,University of Dubuque,IA,NCAA Division III with football,,1,NCAA,991,634,1625,44479,20625,
2010,117140,University of La Verne,CA,NCAA Division III with football,,1,NCAA,1586,2161,3747,3453,4400,
2010,226471,University of Mary Hardin-Baylor,TX,NCAA Division III with football,,1,NCAA,1086,1844,2930,41398,14212,
2010,204185,University of Mount Union,OH,NCAA Division III with football,,1,NCAA,1025,1019,2044,76298,35271,
2010,174491,University of Northwestern-St Paul,MN,NCAA Division III with football,,1,NCAA,713,971,1684,8867,7341,
2010,236328,University of Puget Sound,WA,NCAA Division III with football,,1,NCAA,1011,1448,2459,22699,9459,
2010,121691,University of Redlands,CA,NCAA Division III with football,,1,NCAA,1133,1565,2698,9444,3254,
2010,195030,University of Rochester,NY,NCAA Division III with football,,1,NCAA,3065,2948,6013,53356,30555,
2010,174914,University of St Thomas,MN,NCAA Division III with football,,1,NCAA,3198,2646,5844,24337,11082,
2010,216524,Ursinus College,PA,NCAA Division III with football,,1,NCAA,772,855,1627,6540,4635,
2010,197045,Utica College,NY,NCAA Division III with football,,1,NCAA,1030,1375,2405,79740,41745,
2010,154527,Wartburg College,IA,NCAA Division III with football,,1,NCAA,696,777,1473,38144,18576,
2010,216667,Washington & Jefferson College,PA,NCAA Division III with football,,1,NCAA,673,629,1302,42623,24513,
2010,234207,Washington and Lee University,VA,NCAA Division III with football,,1,NCAA,936,907,1843,45730,26244,
2010,179867,Washington University in St Louis,MO,NCAA Division III with football,,1,NCAA,3278,3481,6759,31358,32093,
2010,216694,Waynesburg University,PA,NCAA Division III with football,,1,NCAA,556,771,1327,46468,26223,
2010,131098,Wesley College,DE,NCAA Division III with football,,1,NCAA,603,852,1455,22300,7800,
2010,130697,Wesleyan University,CT,NCAA Division III with football,,1,NCAA,1297,1517,2814,6980,6054,
2010,168254,Western New England University,MA,NCAA Division III with football,,1,NCAA,1572,1006,2578,11952,4266,
2010,216807,Westminster College,PA,NCAA Division III with football,,1,NCAA,477,608,1085,41739,10572,
2010,179946,Westminster College,MO,NCAA Division III with football,,1,NCAA,528,398,926,9046,4895,
2010,149781,Wheaton College,IL,NCAA Division III with football,,1,NCAA,1121,1288,2409,33130,11082,
2010,125763,Whittier College,CA,NCAA Division III with football,,1,NCAA,709,906,1615,4805,3580,
2010,237066,Whitworth University,WA,NCAA Division III with football,,1,NCAA,875,1411,2286,27150,10939,
2010,216852,Widener University-Main Campus,PA,NCAA Division III with football,,1,NCAA,1362,1556,2918,32698,14186,
2010,216931,Wilkes University,PA,NCAA Division III with football,,1,NCAA,1184,1067,2251,10224,10214,
2010,210401,Willamette University,OR,NCAA Division III with football,,1,NCAA,823,1082,1905,18180,10968,
2010,168342,Williams College,MA,NCAA Division III with football,,1,NCAA,1015,1055,2070,12492,10673,
2010,206507,Wilmington College,OH,NCAA Division III with football,,1,NCAA,482,547,1029,9202,6402,
2010,240338,Wisconsin Lutheran College,WI,NCAA Division III with football,,1,NCAA,429,539,968,27260,12258,
2010,206525,Wittenberg University,OH,NCAA Division III with football,,1,NCAA,764,986,1750,14242,8777,
2010,168421,Worcester Polytechnic Institute,MA,NCAA Division III with football,,1,NCAA,2715,1370,4085,12809,5819,
2011,168528,Adrian College,MI,NCAA Division III with football,,1,NCAA,865,743,1608,46412,35165,
2011,168546,Albion College,MI,NCAA Division III with football,,1,NCAA,677,677,1354,32601,13639,
2011,210571,Albright College,PA,NCAA Division III with football,,1,NCAA,880,1339,2219,26324,4940,
2011,188641,Alfred University,NY,NCAA Division III with football,,1,NCAA,870,860,1730,60235,26683,3176
2011,210669,Allegheny College,PA,NCAA Division III with football,,1,NCAA,873,1009,1882,90183,46641,
2011,168591,Alma College,MI,NCAA Division III with football,,1,NCAA,571,758,1329,60484,28860,
2011,164465,Amherst College,MA,NCAA Division III with football,,1,NCAA,891,904,1795,0,0,
